age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Local-gov,117496,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,<=50K
34,Local-gov,174215,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States,>50K
17,?,406920,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,189238,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,38,El-Salvador,<=50K
37,Private,218188,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,32,United-States,<=50K
24,Private,204172,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,United-States,<=50K
43,Private,208277,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
56,Private,198388,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,36984,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Private,249751,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
50,Without-pay,123004,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1887,40,United-States,>50K
45,Local-gov,37306,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
19,?,192773,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
31,Private,198953,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
54,?,32385,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K
34,Private,346736,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K
29,Private,205249,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
37,Local-gov,156261,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
49,Private,125421,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
29,Federal-gov,37933,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K
27,Private,242207,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
21,State-gov,204425,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
54,Private,174806,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K
50,Local-gov,120190,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
43,Private,185057,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,>50K
60,Federal-gov,55621,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,238367,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Self-emp-inc,37394,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
27,Private,253814,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
38,,217409,Some-college,10,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,<=50K
65,?,195733,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50K
36,Private,348022,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
30,Private,159442,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,Ireland,<=50K
45,Private,157980,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
47,State-gov,100818,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
38,Private,64879,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,170165,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,55,United-States,<=50K
25,Private,251854,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,104216,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
43,Private,435266,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Female,14084,0,60,United-States,>50K
37,Private,151771,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,44793,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Self-emp-not-inc,79303,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
84,Self-emp-inc,172907,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
55,Private,199763,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,81,United-States,<=50K
29,Private,116613,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Portugal,<=50K
19,,155863,Some-college,10,Never-married,,Own-child,White,Female,0,1602,30,United-States,<=50K
21,Private,296158,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
22,?,228480,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,20,United-States,<=50K
35,Private,161141,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,188096,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,72,United-States,>50K
20,Private,314422,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
26,Private,297991,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,0,1977,75,Cambodia,>50K
23,Private,105617,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,49255,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,40,United-States,>50K
34,Private,111589,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Jamaica,<=50K
30,Private,114912,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States,>50K
77,Private,123959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
30,Private,315203,7th-8th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Dominican-Republic,<=50K
51,Private,103407,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,210736,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
42,Private,39324,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,136277,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,206520,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,176319,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,United-States,>50K
37,Private,29430,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,45,United-States,<=50K
37,Local-gov,196529,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
28,Private,180928,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,0,55,United-States,<=50K
46,Self-emp-not-inc,188273,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,50,United-States,>50K
33,Private,166275,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,195897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,178313,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,353263,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,180667,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,233280,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,37,United-States,<=50K
39,Private,202950,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
42,Self-emp-not-inc,344920,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K
30,Federal-gov,48458,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
21,Private,47541,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
28,Private,298510,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,117310,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,6497,0,40,United-States,<=50K
26,Private,252406,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,221661,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
23,Private,436798,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,283305,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,State-gov,237028,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
65,Private,176279,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
40,Private,198873,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,30,United-States,>50K
36,Private,143385,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,206974,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,270968,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
30,Private,427541,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,99999,0,40,United-States,>50K
29,Self-emp-not-inc,212895,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
38,Private,312766,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
33,Private,229732,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,200576,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Self-emp-inc,114733,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
35,Self-emp-not-inc,295127,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
56,Private,232139,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Local-gov,210275,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
19,Federal-gov,30559,HS-grad,9,Married-AF-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,210926,11th,7,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,Nicaragua,<=50K
29,Private,274969,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,42,United-States,<=50K
34,Private,158615,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,133403,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
33,Private,159322,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,54261,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
37,Private,285637,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,50,United-States,<=50K
34,Local-gov,169708,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
56,Private,288530,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,>50K
18,Private,378707,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
21,?,143995,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,20,United-States,<=50K
48,Private,160647,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Ireland,>50K
30,Private,399088,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
28,,49028,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,173271,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,73587,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
46,Local-gov,318259,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,329654,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7688,0,50,United-States,>50K
23,Private,224059,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,113936,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,55,United-States,<=50K
19,,214087,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
19,,80978,HS-grad,9,Never-married,,Own-child,White,Female,0,0,25,United-States,<=50K
61,Self-emp-not-inc,170278,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,Philippines,<=50K
41,Private,195821,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,>50K
30,Private,198660,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,437940,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,179715,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
29,Private,168524,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Federal-gov,281860,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,268840,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,16,United-States,>50K
40,Private,124747,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,7298,0,40,United-States,>50K
36,Private,183902,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States,>50K
23,Private,184665,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
34,Private,169583,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
34,Private,112584,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
24,Private,154422,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
27,Self-emp-not-inc,120126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,52596,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
24,Private,121313,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
30,Private,340917,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,176683,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
43,Local-gov,187034,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Self-emp-inc,195904,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,449354,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,211013,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico,<=50K
23,Private,329925,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
46,Private,155933,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,<=50K
50,Local-gov,20795,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
21,Private,143604,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
36,Local-gov,114719,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
45,Self-emp-inc,40666,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
38,State-gov,34364,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,204527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,234108,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,<=50K
35,Private,75855,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7298,0,40,?,>50K
41,Private,109912,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,,<=50K
46,Private,51618,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
70,?,92593,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
21,Private,344891,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
24,Private,191948,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
42,Self-emp-inc,282069,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
70,Private,176285,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,23,United-States,<=50K
34,State-gov,209317,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,385452,10th,6,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
64,Local-gov,116620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
54,Private,103700,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
